sample_id;subspecies;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;entity_id;is_valid;value
1117398;1;18345;2011-12-08;15572;55;18345;0.570;18536;2011-12-12;15763;69;18536;0.067;366;7;8.50746
1117398;1;18345;2011-12-08;15572;55;18345;0.570;19312;2012-01-10;16539;69;19312;0.078;366;6;7.30769
1117398;1;19123;2012-01-05;16350;55;19123;0.768;18536;2011-12-12;15763;69;18536;0.067;366;6;11.46269
1117398;1;19123;2012-01-05;16350;55;19123;0.768;19312;2012-01-10;16539;69;19312;0.078;366;7;9.84615
1117399;1;18346;2011-12-08;15573;55;18346;0.703;18537;2011-12-12;15764;69;18537;0.09;366;7;7.81111
1117399;1;18346;2011-12-08;15573;55;18346;0.703;19313;2012-01-10;16540;69;19313;0.085;366;6;8.27059
1117399;1;19120;2012-01-05;16347;55;19120;0.940;18537;2011-12-12;15764;69;18537;0.09;366;6;10.44444
1117399;1;19120;2012-01-05;16347;55;19120;0.940;19313;2012-01-10;16540;69;19313;0.085;366;7;11.05882
1117400;1;18347;2011-12-08;15574;55;18347;0.662;18538;2011-12-12;15765;69;18538;0.081;366;7;8.17284
1117400;1;18347;2011-12-08;15574;55;18347;0.662;19314;2012-01-10;16541;69;19314;0.045;366;6;14.71111
1117400;1;19121;2012-01-05;16348;55;19121;0.406;18538;2011-12-12;15765;69;18538;0.081;366;6;5.01235
1117400;1;19121;2012-01-05;16348;55;19121;0.406;19314;2012-01-10;16541;69;19314;0.045;366;7;9.02222
1117401;1;18344;2011-12-08;15571;55;18344;0.687;18539;2011-12-12;15766;69;18539;0.076;366;7;9.03947
1117401;1;18344;2011-12-08;15571;55;18344;0.687;19315;2012-01-10;16542;69;19315;0.069;366;6;9.95652
1117401;1;19122;2012-01-05;16349;55;19122;0.728;18539;2011-12-12;15766;69;18539;0.076;366;6;9.57895
1117401;1;19122;2012-01-05;16349;55;19122;0.728;19315;2012-01-10;16542;69;19315;0.069;366;7;10.55072
1117402;1;18383;2011-12-08;15610;55;18383;0.538;18540;2011-12-12;15767;69;18540;0.076;366;7;7.07895
1117402;1;18383;2011-12-08;15610;55;18383;0.538;19316;2012-01-10;16543;69;19316;0.068;366;6;7.91176
1117402;1;19158;2012-01-05;16385;55;19158;0.685;18540;2011-12-12;15767;69;18540;0.076;366;6;9.01316
1117402;1;19158;2012-01-05;16385;55;19158;0.685;19316;2012-01-10;16543;69;19316;0.068;366;7;10.07353
1117403;1;18380;2011-12-08;15607;55;18380;0.467;18541;2011-12-12;15768;69;18541;0.052;366;7;8.98077
1117403;1;18380;2011-12-08;15607;55;18380;0.467;19317;2012-01-10;16544;69;19317;0.056;366;6;8.33929
1117403;1;19159;2012-01-05;16386;55;19159;0.562;18541;2011-12-12;15768;69;18541;0.052;366;6;10.80769
1117403;1;19159;2012-01-05;16386;55;19159;0.562;19317;2012-01-10;16544;69;19317;0.056;366;7;10.03571
1117404;1;18381;2011-12-08;15608;55;18381;0.438;18542;2011-12-12;15769;69;18542;0.053;366;7;8.26415
1117404;1;18381;2011-12-08;15608;55;18381;0.438;19318;2012-01-10;16545;69;19318;0.077;366;6;5.68831
1117404;1;19156;2012-01-05;16383;55;19156;0.803;18542;2011-12-12;15769;69;18542;0.053;366;2;15.15094
1117404;1;19156;2012-01-05;16383;55;19156;0.803;19318;2012-01-10;16545;69;19318;0.077;366;7;10.42857
1117405;1;18382;2011-12-08;15609;55;18382;0.669;18543;2011-12-12;15770;69;18543;0.084;366;7;7.96429
1117405;1;18382;2011-12-08;15609;55;18382;0.669;19319;2012-01-10;16546;69;19319;0.068;366;6;9.83824
1117405;1;19157;2012-01-05;16384;55;19157;0.765;18543;2011-12-12;15770;69;18543;0.084;366;6;9.10714
1117405;1;19157;2012-01-05;16384;55;19157;0.765;19319;2012-01-10;16546;69;19319;0.068;366;7;11.25000
1117406;1;18403;2011-12-08;15630;55;18403;0.613;18544;2011-12-12;15771;69;18544;0.081;366;7;7.56790
1117406;1;18403;2011-12-08;15630;55;18403;0.613;19320;2012-01-10;16547;69;19320;0.099;366;6;6.19192
1117406;1;19179;2012-01-05;16406;55;19179;0.944;18544;2011-12-12;15771;69;18544;0.081;366;6;11.65432
1117406;1;19179;2012-01-05;16406;55;19179;0.944;19320;2012-01-10;16547;69;19320;0.099;366;7;9.53535
1117407;1;18401;2011-12-08;15628;55;18401;0.676;18545;2011-12-12;15772;69;18545;0.093;366;7;7.26882
1117407;1;18401;2011-12-08;15628;55;18401;0.676;19321;2012-01-10;16548;69;19321;0.048;366;6;14.08333
1117407;1;19177;2012-01-05;16404;55;19177;0.597;18545;2011-12-12;15772;69;18545;0.093;366;6;6.41935
1117407;1;19177;2012-01-05;16404;55;19177;0.597;19321;2012-01-10;16548;69;19321;0.048;366;7;12.43750
1117408;1;18400;2011-12-08;15627;55;18400;0.825;18546;2011-12-12;15773;69;18546;0.101;366;7;8.16832
1117408;1;18400;2011-12-08;15627;55;18400;0.825;19322;2012-01-10;16549;69;19322;0.054;366;2;15.27778
1117408;1;19176;2012-01-05;16403;55;19176;0.544;18546;2011-12-12;15773;69;18546;0.101;366;6;5.38614
1117408;1;19176;2012-01-05;16403;55;19176;0.544;19322;2012-01-10;16549;69;19322;0.054;366;7;10.07407
1117409;1;18402;2011-12-08;15629;55;18402;0.534;18547;2011-12-12;15774;69;18547;0.061;366;7;8.75410
1117409;1;18402;2011-12-08;15629;55;18402;0.534;19323;2012-01-10;16550;69;19323;0.106;366;6;5.03774
1117409;1;19178;2012-01-05;16405;55;19178;0.983;18547;2011-12-12;15774;69;18547;0.061;366;2;16.11475
1117409;1;19178;2012-01-05;16405;55;19178;0.983;19323;2012-01-10;16550;69;19323;0.106;366;7;9.27358
1117410;1;18362;2011-12-08;15589;55;18362;0.517;18548;2011-12-12;15775;69;18548;0.069;366;7;7.49275
1117410;1;18362;2011-12-08;15589;55;18362;0.517;19324;2012-01-10;16551;69;19324;0.075;366;6;6.89333
1117410;1;19138;2012-01-05;16365;55;19138;0.713;18548;2011-12-12;15775;69;18548;0.069;366;6;10.33333
1117410;1;19138;2012-01-05;16365;55;19138;0.713;19324;2012-01-10;16551;69;19324;0.075;366;7;9.50667
1117411;1;18361;2011-12-08;15588;55;18361;0.570;18549;2011-12-12;15776;69;18549;0.075;366;7;7.60000
1117411;1;18361;2011-12-08;15588;55;18361;0.570;19325;2012-01-10;16552;69;19325;0.055;366;6;10.36364
1117411;1;19136;2012-01-05;16363;55;19136;0.444;18549;2011-12-12;15776;69;18549;0.075;366;6;5.92000
1117411;1;19136;2012-01-05;16363;55;19136;0.444;19325;2012-01-10;16552;69;19325;0.055;366;7;8.07273
1117412;1;18363;2011-12-08;15590;55;18363;0.294;18550;2011-12-12;15777;69;18550;0.039;366;7;7.53846
1117412;1;18363;2011-12-08;15590;55;18363;0.294;19326;2012-01-10;16553;69;19326;0.058;366;6;5.06897
1117412;1;19139;2012-01-05;16366;55;19139;0.501;18550;2011-12-12;15777;69;18550;0.039;366;6;12.84615
1117412;1;19139;2012-01-05;16366;55;19139;0.501;19326;2012-01-10;16553;69;19326;0.058;366;7;8.63793
1117413;1;18360;2011-12-08;15587;55;18360;0.260;18551;2011-12-12;15778;69;18551;0.036;366;7;7.22222
1117413;1;18360;2011-12-08;15587;55;18360;0.260;19327;2012-01-10;16554;69;19327;0.094;366;6;2.76596
1117413;1;19137;2012-01-05;16364;55;19137;0.784;18551;2011-12-12;15778;69;18551;0.036;366;2;21.77778
1117413;1;19137;2012-01-05;16364;55;19137;0.784;19327;2012-01-10;16554;69;19327;0.094;366;7;8.34043
1117414;1;18377;2011-12-08;15604;55;18377;0.297;18552;2011-12-12;15779;69;18552;0.041;366;7;7.24390
1117414;1;18377;2011-12-08;15604;55;18377;0.297;19328;2012-01-10;16555;69;19328;0.05;366;6;5.94000
1117414;1;19154;2012-01-05;16381;55;19154;0.410;18552;2011-12-12;15779;69;18552;0.041;366;6;10.00000
1117414;1;19154;2012-01-05;16381;55;19154;0.410;19328;2012-01-10;16555;69;19328;0.05;366;7;8.20000
1117416;1;18376;2011-12-08;15603;55;18376;0.471;18553;2011-12-12;15780;69;18553;0.065;366;7;7.24615
1117416;1;18376;2011-12-08;15603;55;18376;0.471;19329;2012-01-10;16556;69;19329;0.045;366;6;10.46667
1117416;1;19155;2012-01-05;16382;55;19155;0.418;18553;2011-12-12;15780;69;18553;0.065;366;6;6.43077
1117416;1;19155;2012-01-05;16382;55;19155;0.418;19329;2012-01-10;16556;69;19329;0.045;366;7;9.28889
1117417;1;18378;2011-12-08;15605;55;18378;0.533;18554;2011-12-12;15781;69;18554;0.067;366;7;7.95522
1117417;1;18378;2011-12-08;15605;55;18378;0.533;19330;2012-01-10;16557;69;19330;0.092;366;6;5.79348
1117417;1;19152;2012-01-05;16379;55;19152;0.748;18554;2011-12-12;15781;69;18554;0.067;366;6;11.16418
1117417;1;19152;2012-01-05;16379;55;19152;0.748;19330;2012-01-10;16557;69;19330;0.092;366;7;8.13043
1117418;1;18379;2011-12-08;15606;55;18379;0.455;18555;2011-12-12;15782;69;18555;0.061;366;7;7.45902
1117418;1;18379;2011-12-08;15606;55;18379;0.455;19331;2012-01-10;16558;69;19331;0.049;366;6;9.28571
1117418;1;19153;2012-01-05;16380;55;19153;0.352;18555;2011-12-12;15782;69;18555;0.061;366;6;5.77049
1117418;1;19153;2012-01-05;16380;55;19153;0.352;19331;2012-01-10;16558;69;19331;0.049;366;7;7.18367
1117419;1;18421;2011-12-08;15648;55;18421;0.501;18556;2011-12-12;15783;69;18556;0.072;366;7;6.95833
1117419;1;18421;2011-12-08;15648;55;18421;0.501;19332;2012-01-10;16559;69;19332;0.059;366;6;8.49153
1117419;1;19199;2012-01-05;16426;55;19199;0.432;18556;2011-12-12;15783;69;18556;0.072;366;6;6.00000
1117419;1;19199;2012-01-05;16426;55;19199;0.432;19332;2012-01-10;16559;69;19332;0.059;366;7;7.32203
1117420;1;18420;2011-12-08;15647;55;18420;0.497;18557;2011-12-12;15784;69;18557;0.067;366;7;7.41791
1117420;1;18420;2011-12-08;15647;55;18420;0.497;19333;2012-01-10;16560;69;19333;0.06;366;6;8.28333
1117420;1;19197;2012-01-05;16424;55;19197;0.456;18557;2011-12-12;15784;69;18557;0.067;366;6;6.80597
1117420;1;19197;2012-01-05;16424;55;19197;0.456;19333;2012-01-10;16560;69;19333;0.06;366;7;7.60000
1117421;1;18422;2011-12-08;15649;55;18422;0.435;18558;2011-12-12;15785;69;18558;0.064;366;7;6.79688
1117421;1;18422;2011-12-08;15649;55;18422;0.435;19334;2012-01-10;16561;69;19334;0.066;366;6;6.59091
1117421;1;19196;2012-01-05;16423;55;19196;0.583;18558;2011-12-12;15785;69;18558;0.064;366;6;9.10938
1117421;1;19196;2012-01-05;16423;55;19196;0.583;19334;2012-01-10;16561;69;19334;0.066;366;7;8.83333
1117422;1;18423;2011-12-08;15650;55;18423;0.498;18559;2011-12-12;15786;69;18559;0.071;366;7;7.01408
1117422;1;18423;2011-12-08;15650;55;18423;0.498;19335;2012-01-10;16562;69;19335;0.094;366;6;5.29787
1117422;1;19198;2012-01-05;16425;55;19198;0.801;18559;2011-12-12;15786;69;18559;0.071;366;6;11.28169
1117422;1;19198;2012-01-05;16425;55;19198;0.801;19335;2012-01-10;16562;69;19335;0.094;366;7;8.52128
1117423;1;17675;2011-12-05;15102;55;17675;0.402;18281;2011-12-07;15508;69;18281;0.055;366;7;7.30909
1117423;1;17675;2011-12-05;15102;55;17675;0.402;19042;2012-01-04;16269;69;19042;0.075;366;6;5.36000
1117423;1;18649;2012-01-02;15876;55;18649;0.550;18281;2011-12-07;15508;69;18281;0.055;366;6;10.00000
1117423;1;18649;2012-01-02;15876;55;18649;0.550;19042;2012-01-04;16269;69;19042;0.075;366;7;7.33333
1117424;1;17673;2011-12-05;15100;55;17673;0.324;18291;2011-12-07;15518;69;18291;0.041;366;7;7.90244
1117424;1;17673;2011-12-05;15100;55;17673;0.324;19043;2012-01-04;16270;69;19043;0.099;366;6;3.27273
1117424;1;18650;2012-01-02;15877;55;18650;0.670;18291;2011-12-07;15518;69;18291;0.041;366;2;16.34146
1117424;1;18650;2012-01-02;15877;55;18650;0.670;19043;2012-01-04;16270;69;19043;0.099;366;7;6.76768
1117425;1;17672;2011-12-05;15099;55;17672;0.533;18296;2011-12-07;15523;69;18296;0.070;366;7;7.61429
1117425;1;17672;2011-12-05;15099;55;17672;0.533;19045;2012-01-04;16272;69;19045;0.078;366;6;6.83333
1117425;1;18651;2012-01-02;15878;55;18651;0.633;18296;2011-12-07;15523;69;18296;0.070;366;6;9.04286
1117425;1;18651;2012-01-02;15878;55;18651;0.633;19045;2012-01-04;16272;69;19045;0.078;366;7;8.11538
1117426;1;17674;2011-12-05;15101;55;17674;0.648;18286;2011-12-07;15513;69;18286;0.081;366;7;8.00000
1117426;1;17674;2011-12-05;15101;55;17674;0.648;19041;2012-01-04;16268;69;19041;0.075;366;6;8.64000
1117426;1;18648;2012-01-02;15875;55;18648;0.615;18286;2011-12-07;15513;69;18286;0.081;366;6;7.59259
1117426;1;18648;2012-01-02;15875;55;18648;0.615;19041;2012-01-04;16268;69;19041;0.075;366;7;8.20000
1117427;1;17683;2011-12-05;15110;55;17683;0.536;18301;2011-12-07;15528;69;18301;0.072;366;7;7.44444
1117427;1;17683;2011-12-05;15110;55;17683;0.536;19079;2012-01-04;16306;69;19079;0.066;366;6;8.12121
1117427;1;18657;2012-01-02;15884;55;18657;0.488;18301;2011-12-07;15528;69;18301;0.072;366;6;6.77778
1117427;1;18657;2012-01-02;15884;55;18657;0.488;19079;2012-01-04;16306;69;19079;0.066;366;7;7.39394
1117428;1;17682;2011-12-05;15109;55;17682;0.543;18300;2011-12-07;15527;69;18300;0.075;366;7;7.24000
1117428;1;17682;2011-12-05;15109;55;17682;0.543;19080;2012-01-04;16307;69;19080;0.062;366;6;8.75806
1117428;1;18656;2012-01-02;15883;55;18656;0.440;18300;2011-12-07;15527;69;18300;0.075;366;6;5.86667
1117428;1;18656;2012-01-02;15883;55;18656;0.440;19080;2012-01-04;16307;69;19080;0.062;366;7;7.09677
1117429;1;17680;2011-12-05;15107;55;17680;0.615;18298;2011-12-07;15525;69;18298;0.083;366;7;7.40964
1117429;1;17680;2011-12-05;15107;55;17680;0.615;19078;2012-01-04;16305;69;19078;0.097;366;6;6.34021
1117429;1;18658;2012-01-02;15885;55;18658;0.728;18298;2011-12-07;15525;69;18298;0.083;366;6;8.77108
1117429;1;18658;2012-01-02;15885;55;18658;0.728;19078;2012-01-04;16305;69;19078;0.097;366;7;7.50515
1117430;1;17681;2011-12-05;15108;55;17681;0.436;18299;2011-12-07;15526;69;18299;0.065;366;7;6.70769
1117430;1;17681;2011-12-05;15108;55;17681;0.436;19077;2012-01-04;16304;69;19077;0.071;366;6;6.14085
1117430;1;18659;2012-01-02;15886;55;18659;0.469;18299;2011-12-07;15526;69;18299;0.065;366;6;7.21538
1117430;1;18659;2012-01-02;15886;55;18659;0.469;19077;2012-01-04;16304;69;19077;0.071;366;7;6.60563
1117432;1;17739;2011-12-05;15166;55;17739;0.527;18258;2011-12-07;15485;69;18258;0.067;366;7;7.86567
1117432;1;17739;2011-12-05;15166;55;17739;0.527;19107;2012-01-04;16334;69;19107;0.095;366;6;5.54737
1117432;1;18712;2012-01-02;15939;55;18712;0.794;18258;2011-12-07;15485;69;18258;0.067;366;6;11.85075
1117432;1;18712;2012-01-02;15939;55;18712;0.794;19107;2012-01-04;16334;69;19107;0.095;366;7;8.35789
1117433;1;17737;2011-12-05;15164;55;17737;0.629;18260;2011-12-07;15487;69;18260;0.080;366;7;7.86250
1117433;1;17737;2011-12-05;15164;55;17737;0.629;19105;2012-01-04;16332;69;19105;0.155;366;6;4.05806
1117433;1;18713;2012-01-02;15940;55;18713;1.442;18260;2011-12-07;15487;69;18260;0.080;366;2;18.02500
1117433;1;18713;2012-01-02;15940;55;18713;1.442;19105;2012-01-04;16332;69;19105;0.155;366;7;9.30323
1117434;1;17736;2011-12-05;15163;55;17736;0.541;18261;2011-12-07;15488;69;18261;0.074;366;7;7.31081
1117434;1;17736;2011-12-05;15163;55;17736;0.541;19104;2012-01-04;16331;69;19104;0.104;366;6;5.20192
1117434;1;18715;2012-01-02;15942;55;18715;0.804;18261;2011-12-07;15488;69;18261;0.074;366;6;10.86486
1117434;1;18715;2012-01-02;15942;55;18715;0.804;19104;2012-01-04;16331;69;19104;0.104;366;7;7.73077
1117435;1;17738;2011-12-05;15165;55;17738;0.371;18259;2011-12-07;15486;69;18259;0.055;366;7;6.74545
1117435;1;17738;2011-12-05;15165;55;17738;0.371;19103;2012-01-04;16330;69;19103;0.129;366;6;2.87597
1117435;1;18714;2012-01-02;15941;55;18714;1.014;18259;2011-12-07;15486;69;18259;0.055;366;2;18.43636
1117435;1;18714;2012-01-02;15941;55;18714;1.014;19103;2012-01-04;16330;69;19103;0.129;366;7;7.86047
1117436;1;17647;2011-12-05;15074;55;17647;0.722;18295;2011-12-07;15522;69;18295;0.092;366;7;7.84783
1117436;1;17647;2011-12-05;15074;55;17647;0.722;19021;2012-01-04;16248;69;19021;0.073;366;6;9.89041
1117436;1;18622;2012-01-02;15849;55;18622;0.589;18295;2011-12-07;15522;69;18295;0.092;366;6;6.40217
1117436;1;18622;2012-01-02;15849;55;18622;0.589;19021;2012-01-04;16248;69;19021;0.073;366;7;8.06849
1117437;1;17645;2011-12-05;15072;55;17645;0.594;18293;2011-12-07;15520;69;18293;0.080;366;7;7.42500
1117437;1;17645;2011-12-05;15072;55;17645;0.594;19020;2012-01-04;16247;69;19020;0.094;366;6;6.31915
1117437;1;18621;2012-01-02;15848;55;18621;0.833;18293;2011-12-07;15520;69;18293;0.080;366;6;10.41250
1117437;1;18621;2012-01-02;15848;55;18621;0.833;19020;2012-01-04;16247;69;19020;0.094;366;7;8.86170
1117438;1;17644;2011-12-05;15071;55;17644;0.363;18292;2011-12-07;15519;69;18292;0.062;366;7;5.85484
1117438;1;17644;2011-12-05;15071;55;17644;0.363;19016;2012-01-04;16243;69;19016;0.052;366;6;6.98077
1117438;1;18620;2012-01-02;15847;55;18620;0.409;18292;2011-12-07;15519;69;18292;0.062;366;6;6.59677
1117438;1;18620;2012-01-02;15847;55;18620;0.409;19016;2012-01-04;16243;69;19016;0.052;366;7;7.86538
1117439;1;17646;2011-12-05;15073;55;17646;0.544;18294;2011-12-07;15521;69;18294;0.075;366;7;7.25333
1117439;1;17646;2011-12-05;15073;55;17646;0.544;19022;2012-01-04;16249;69;19022;0.075;366;6;7.25333
1117439;1;18623;2012-01-02;15850;55;18623;0.585;18294;2011-12-07;15521;69;18294;0.075;366;6;7.80000
1117439;1;18623;2012-01-02;15850;55;18623;0.585;19022;2012-01-04;16249;69;19022;0.075;366;7;7.80000
1117440;1;17700;2011-12-05;15127;55;17700;0.445;18320;2011-12-07;15547;69;18320;0.060;366;7;7.41667
1117440;1;17700;2011-12-05;15127;55;17700;0.445;19058;2012-01-04;16285;69;19058;0.064;366;6;6.95312
1117440;1;18679;2012-01-02;15906;55;18679;0.549;18320;2011-12-07;15547;69;18320;0.060;366;6;9.15000
1117440;1;18679;2012-01-02;15906;55;18679;0.549;19058;2012-01-04;16285;69;19058;0.064;366;7;8.57812
1117441;1;17702;2011-12-05;15129;55;17702;0.343;18323;2011-12-07;15550;69;18323;0.048;366;7;7.14583
1117441;1;17702;2011-12-05;15129;55;17702;0.343;19057;2012-01-04;16284;69;19057;0.079;366;6;4.34177
1117441;1;18678;2012-01-02;15905;55;18678;0.558;18323;2011-12-07;15550;69;18323;0.048;366;6;11.62500
1117441;1;18678;2012-01-02;15905;55;18678;0.558;19057;2012-01-04;16284;69;19057;0.079;366;7;7.06329
1117442;1;17703;2011-12-05;15130;55;17703;0.416;18325;2011-12-07;15552;69;18325;0.064;366;7;6.50000
1117442;1;17703;2011-12-05;15130;55;17703;0.416;19060;2012-01-04;16287;69;19060;0.081;366;6;5.13580
1117442;1;18677;2012-01-02;15904;55;18677;0.655;18325;2011-12-07;15552;69;18325;0.064;366;6;10.23438
1117442;1;18677;2012-01-02;15904;55;18677;0.655;19060;2012-01-04;16287;69;19060;0.081;366;7;8.08642
1117443;1;17701;2011-12-05;15128;55;17701;0.240;18326;2011-12-07;15553;69;18326;0.037;366;7;6.48649
1117443;1;17701;2011-12-05;15128;55;17701;0.240;19059;2012-01-04;16286;69;19059;0.088;366;6;2.72727
1117443;1;18676;2012-01-02;15903;55;18676;0.592;18326;2011-12-07;15553;69;18326;0.037;366;2;16.00000
1117443;1;18676;2012-01-02;15903;55;18676;0.592;19059;2012-01-04;16286;69;19059;0.088;366;7;6.72727
1117444;1;17720;2011-12-05;15147;55;17720;0.483;18248;2011-12-07;15475;69;18248;0.067;366;7;7.20896
1117444;1;17720;2011-12-05;15147;55;17720;0.483;19092;2012-01-04;16319;69;19092;0.055;366;6;8.78182
1117444;1;18698;2012-01-02;15925;55;18698;0.451;18248;2011-12-07;15475;69;18248;0.067;366;6;6.73134
1117444;1;18698;2012-01-02;15925;55;18698;0.451;19092;2012-01-04;16319;69;19092;0.055;366;7;8.20000
1117445;1;17723;2011-12-05;15150;55;17723;0.341;18241;2011-12-07;15468;69;18241;0.057;366;7;5.98246
1117445;1;17723;2011-12-05;15150;55;17723;0.341;19094;2012-01-04;16321;69;19094;0.045;366;6;7.57778
1117445;1;18696;2012-01-02;15923;55;18696;0.374;18241;2011-12-07;15468;69;18241;0.057;366;6;6.56140
1117445;1;18696;2012-01-02;15923;55;18696;0.374;19094;2012-01-04;16321;69;19094;0.045;366;7;8.31111
1117446;1;17722;2011-12-05;15149;55;17722;0.521;18243;2011-12-07;15470;69;18243;0.076;366;7;6.85526
1117446;1;17722;2011-12-05;15149;55;17722;0.521;19093;2012-01-04;16320;69;19093;0.061;366;6;8.54098
1117446;1;18697;2012-01-02;15924;55;18697;0.485;18243;2011-12-07;15470;69;18243;0.076;366;6;6.38158
1117446;1;18697;2012-01-02;15924;55;18697;0.485;19093;2012-01-04;16320;69;19093;0.061;366;7;7.95082
1117447;1;17721;2011-12-05;15148;55;17721;0.302;18244;2011-12-07;15471;69;18244;0.046;366;7;6.56522
1117447;1;17721;2011-12-05;15148;55;17721;0.302;19089;2012-01-04;16316;69;19089;0.055;366;6;5.49091
1117447;1;18699;2012-01-02;15926;55;18699;0.403;18244;2011-12-07;15471;69;18244;0.046;366;6;8.76087
1117447;1;18699;2012-01-02;15926;55;18699;0.403;19089;2012-01-04;16316;69;19089;0.055;366;7;7.32727
1117448;1;18332;2011-12-08;15559;55;18332;0.751;18560;2011-12-12;15787;69;18560;0.088;366;7;8.53409
1117448;1;18332;2011-12-08;15559;55;18332;0.751;19336;2012-01-10;16563;69;19336;0.084;366;6;8.94048
1117448;1;19111;2012-01-05;16338;55;19111;0.815;18560;2011-12-12;15787;69;18560;0.088;366;6;9.26136
1117448;1;19111;2012-01-05;16338;55;19111;0.815;19336;2012-01-10;16563;69;19336;0.084;366;7;9.70238
1117449;1;18335;2011-12-08;15562;55;18335;0.835;18561;2011-12-12;15788;69;18561;0.101;366;7;8.26733
1117449;1;18335;2011-12-08;15562;55;18335;0.835;19337;2012-01-10;16564;69;19337;0.055;366;2;15.18182
1117449;1;19110;2012-01-05;16337;55;19110;0.629;18561;2011-12-12;15788;69;18561;0.101;366;6;6.22772
1117449;1;19110;2012-01-05;16337;55;19110;0.629;19337;2012-01-10;16564;69;19337;0.055;366;7;11.43636
1117450;1;18334;2011-12-08;15561;55;18334;0.333;18562;2011-12-12;15789;69;18562;0.047;366;7;7.08511
1117450;1;18334;2011-12-08;15561;55;18334;0.333;19338;2012-01-10;16565;69;19338;0.039;366;6;8.53846
1117450;1;19109;2012-01-05;16336;55;19109;0.308;18562;2011-12-12;15789;69;18562;0.047;366;6;6.55319
1117450;1;19109;2012-01-05;16336;55;19109;0.308;19338;2012-01-10;16565;69;19338;0.039;366;7;7.89744
1117451;1;18333;2011-12-08;15560;55;18333;0.436;18563;2011-12-12;15790;69;18563;0.06;366;7;7.26667
1117451;1;18333;2011-12-08;15560;55;18333;0.436;19339;2012-01-10;16566;69;19339;0.042;366;6;10.38095
1117451;1;19108;2012-01-05;16335;55;19108;0.420;18563;2011-12-12;15790;69;18563;0.06;366;6;7.00000
1117451;1;19108;2012-01-05;16335;55;19108;0.420;19339;2012-01-10;16566;69;19339;0.042;366;7;10.00000
1117452;1;18390;2011-12-08;15617;55;18390;0.651;18564;2011-12-12;15791;69;18564;0.088;366;7;7.39773
1117452;1;18390;2011-12-08;15617;55;18390;0.651;19340;2012-01-10;16567;69;19340;0.052;366;6;12.51923
1117452;1;19167;2012-01-05;16394;55;19167;0.431;18564;2011-12-12;15791;69;18564;0.088;366;6;4.89773
1117452;1;19167;2012-01-05;16394;55;19167;0.431;19340;2012-01-10;16567;69;19340;0.052;366;7;8.28846
1117453;1;18388;2011-12-08;15615;55;18388;0.373;18565;2011-12-12;15792;69;18565;0.052;366;7;7.17308
1117453;1;18388;2011-12-08;15615;55;18388;0.373;19341;2012-01-10;16568;69;19341;0.084;366;6;4.44048
1117453;1;19165;2012-01-05;16392;55;19165;0.815;18565;2011-12-12;15792;69;18565;0.052;366;2;15.67308
