sample_id;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;pe1_entity_id;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;pe2_entity_id
48099;213767;2011-12-05;185664;55;213767;0.293;366;214392;2011-12-07;186089;69;214392;0.043;366
48099;213767;2011-12-05;185664;55;213767;0.293;366;215227;2012-01-03;186924;156;215227;0.906;366
48099;213767;2011-12-05;185664;55;213767;0.293;366;215309;2012-01-04;187006;69;215309;0.083;366
48099;214392;2011-12-07;186089;69;214392;0.043;366;214290;2011-12-06;185987;156;214290;0.408;366
48099;214392;2011-12-07;186089;69;214392;0.043;366;215227;2012-01-03;186924;156;215227;0.906;366
48099;214935;2012-01-02;186632;55;214935;0.700;366;214290;2011-12-06;185987;156;214290;0.408;366
48099;214935;2012-01-02;186632;55;214935;0.700;366;214392;2011-12-07;186089;69;214392;0.043;366
48099;214935;2012-01-02;186632;55;214935;0.700;366;215227;2012-01-03;186924;156;215227;0.906;366
48099;214935;2012-01-02;186632;55;214935;0.700;366;215309;2012-01-04;187006;69;215309;0.083;366
48099;215309;2012-01-04;187006;69;215309;0.083;366;214290;2011-12-06;185987;156;214290;0.408;366
48099;215309;2012-01-04;187006;69;215309;0.083;366;215227;2012-01-03;186924;156;215227;0.906;366
48100;213768;2011-12-05;185665;55;213768;0.266;366;214283;2011-12-06;185980;156;214283;0.373;366
48100;213768;2011-12-05;185665;55;213768;0.266;366;214389;2011-12-07;186086;69;214389;0.040;366
48100;213768;2011-12-05;185665;55;213768;0.266;366;215226;2012-01-03;186923;156;215226;0.740;366
48100;213768;2011-12-05;185665;55;213768;0.266;366;215308;2012-01-04;187005;69;215308;0.074;366
48100;214389;2011-12-07;186086;69;214389;0.040;366;214283;2011-12-06;185980;156;214283;0.373;366
48100;214389;2011-12-07;186086;69;214389;0.040;366;215226;2012-01-03;186923;156;215226;0.740;366
48100;214936;2012-01-02;186633;55;214936;0.558;366;214283;2011-12-06;185980;156;214283;0.373;366
48100;214936;2012-01-02;186633;55;214936;0.558;366;214389;2011-12-07;186086;69;214389;0.040;366
48100;214936;2012-01-02;186633;55;214936;0.558;366;215226;2012-01-03;186923;156;215226;0.740;366
48100;214936;2012-01-02;186633;55;214936;0.558;366;215308;2012-01-04;187005;69;215308;0.074;366
48100;215308;2012-01-04;187005;69;215308;0.074;366;214283;2011-12-06;185980;156;214283;0.373;366
48100;215308;2012-01-04;187005;69;215308;0.074;366;215226;2012-01-03;186923;156;215226;0.740;366
48101;213769;2011-12-05;185666;55;213769;0.406;366;214276;2011-12-06;185973;156;214276;0.615;366
48101;213769;2011-12-05;185666;55;213769;0.406;366;214390;2011-12-07;186087;69;214390;0.064;366
48101;213769;2011-12-05;185666;55;213769;0.406;366;215234;2012-01-03;186931;156;215234;0.557;366
48101;213769;2011-12-05;185666;55;213769;0.406;366;215306;2012-01-04;187003;69;215306;0.055;366
48101;214390;2011-12-07;186087;69;214390;0.064;366;214276;2011-12-06;185973;156;214276;0.615;366
48101;214390;2011-12-07;186087;69;214390;0.064;366;215234;2012-01-03;186931;156;215234;0.557;366
48101;214937;2012-01-02;186634;55;214937;0.383;366;214276;2011-12-06;185973;156;214276;0.615;366
48101;214937;2012-01-02;186634;55;214937;0.383;366;214390;2011-12-07;186087;69;214390;0.064;366
48101;214937;2012-01-02;186634;55;214937;0.383;366;215234;2012-01-03;186931;156;215234;0.557;366
48101;214937;2012-01-02;186634;55;214937;0.383;366;215306;2012-01-04;187003;69;215306;0.055;366
48101;215306;2012-01-04;187003;69;215306;0.055;366;214276;2011-12-06;185973;156;214276;0.615;366
48101;215306;2012-01-04;187003;69;215306;0.055;366;215234;2012-01-03;186931;156;215234;0.557;366
48102;213770;2011-12-05;185667;55;213770;0.521;366;214269;2011-12-06;185966;156;214269;0.801;366
48102;213770;2011-12-05;185667;55;213770;0.521;366;214391;2011-12-07;186088;69;214391;0.076;366
48102;213770;2011-12-05;185667;55;213770;0.521;366;215236;2012-01-03;186933;156;215236;0.956;366
48102;213770;2011-12-05;185667;55;213770;0.521;366;215304;2012-01-04;187001;69;215304;0.071;366
48102;214391;2011-12-07;186088;69;214391;0.076;366;214269;2011-12-06;185966;156;214269;0.801;366
48102;214391;2011-12-07;186088;69;214391;0.076;366;215236;2012-01-03;186933;156;215236;0.956;366
48102;214939;2012-01-02;186636;55;214939;0.665;366;214269;2011-12-06;185966;156;214269;0.801;366
48102;214939;2012-01-02;186636;55;214939;0.665;366;214391;2011-12-07;186088;69;214391;0.076;366
48102;214939;2012-01-02;186636;55;214939;0.665;366;215236;2012-01-03;186933;156;215236;0.956;366
48102;214939;2012-01-02;186636;55;214939;0.665;366;215304;2012-01-04;187001;69;215304;0.071;366
48102;215304;2012-01-04;187001;69;215304;0.071;366;214269;2011-12-06;185966;156;214269;0.801;366
48102;215304;2012-01-04;187001;69;215304;0.071;366;215236;2012-01-03;186933;156;215236;0.956;366
48103;213771;2011-12-05;185668;55;213771;0.331;366;214268;2011-12-06;185965;156;214268;0.478;366
48103;213771;2011-12-05;185668;55;213771;0.331;366;214386;2011-12-07;186083;69;214386;0.047;366
48103;213771;2011-12-05;185668;55;213771;0.331;366;215238;2012-01-03;186935;156;215238;0.993;366
48103;213771;2011-12-05;185668;55;213771;0.331;366;215302;2012-01-04;186999;69;215302;0.092;366
48103;214386;2011-12-07;186083;69;214386;0.047;366;214268;2011-12-06;185965;156;214268;0.478;366
48103;214386;2011-12-07;186083;69;214386;0.047;366;215238;2012-01-03;186935;156;215238;0.993;366
48103;214941;2012-01-02;186638;55;214941;0.643;366;214268;2011-12-06;185965;156;214268;0.478;366
48103;214941;2012-01-02;186638;55;214941;0.643;366;214386;2011-12-07;186083;69;214386;0.047;366
48103;214941;2012-01-02;186638;55;214941;0.643;366;215238;2012-01-03;186935;156;215238;0.993;366
48103;214941;2012-01-02;186638;55;214941;0.643;366;215302;2012-01-04;186999;69;215302;0.092;366
48103;215302;2012-01-04;186999;69;215302;0.092;366;214268;2011-12-06;185965;156;214268;0.478;366
48103;215302;2012-01-04;186999;69;215302;0.092;366;215238;2012-01-03;186935;156;215238;0.993;366
48104;213772;2011-12-05;185669;55;213772;0.474;366;214267;2011-12-06;185964;156;214267;0.693;366
48104;213772;2011-12-05;185669;55;213772;0.474;366;214383;2011-12-07;186080;69;214383;0.074;366
48104;213772;2011-12-05;185669;55;213772;0.474;366;215237;2012-01-03;186934;156;215237;0.736;366
48104;213772;2011-12-05;185669;55;213772;0.474;366;215303;2012-01-04;187000;69;215303;0.070;366
48104;214383;2011-12-07;186080;69;214383;0.074;366;214267;2011-12-06;185964;156;214267;0.693;366
48104;214383;2011-12-07;186080;69;214383;0.074;366;215237;2012-01-03;186934;156;215237;0.736;366
48104;214940;2012-01-02;186637;55;214940;0.503;366;214267;2011-12-06;185964;156;214267;0.693;366
48104;214940;2012-01-02;186637;55;214940;0.503;366;214383;2011-12-07;186080;69;214383;0.074;366
48104;214940;2012-01-02;186637;55;214940;0.503;366;215237;2012-01-03;186934;156;215237;0.736;366
48104;214940;2012-01-02;186637;55;214940;0.503;366;215303;2012-01-04;187000;69;215303;0.070;366
48104;215303;2012-01-04;187000;69;215303;0.070;366;214267;2011-12-06;185964;156;214267;0.693;366
48104;215303;2012-01-04;187000;69;215303;0.070;366;215237;2012-01-03;186934;156;215237;0.736;366
48105;213773;2011-12-05;185670;55;213773;0.391;366;214266;2011-12-06;185963;156;214266;0.580;366
48105;213773;2011-12-05;185670;55;213773;0.391;366;214377;2011-12-07;186074;69;214377;0.058;366
48105;213773;2011-12-05;185670;55;213773;0.391;366;215235;2012-01-03;186932;156;215235;1.024;366
48105;213773;2011-12-05;185670;55;213773;0.391;366;215305;2012-01-04;187002;69;215305;0.091;366
48105;214377;2011-12-07;186074;69;214377;0.058;366;214266;2011-12-06;185963;156;214266;0.580;366
48105;214377;2011-12-07;186074;69;214377;0.058;366;215235;2012-01-03;186932;156;215235;1.024;366
48105;214938;2012-01-02;186635;55;214938;0.718;366;214266;2011-12-06;185963;156;214266;0.580;366
48105;214938;2012-01-02;186635;55;214938;0.718;366;214377;2011-12-07;186074;69;214377;0.058;366
48105;214938;2012-01-02;186635;55;214938;0.718;366;215235;2012-01-03;186932;156;215235;1.024;366
48105;214938;2012-01-02;186635;55;214938;0.718;366;215305;2012-01-04;187002;69;215305;0.091;366
48105;215305;2012-01-04;187002;69;215305;0.091;366;214266;2011-12-06;185963;156;214266;0.580;366
48105;215305;2012-01-04;187002;69;215305;0.091;366;215235;2012-01-03;186932;156;215235;1.024;366
48106;213774;2011-12-05;185671;55;213774;0.268;366;214265;2011-12-06;185962;156;214265;0.421;366
48106;213774;2011-12-05;185671;55;213774;0.268;366;214372;2011-12-07;186069;69;214372;0.046;366
48106;213774;2011-12-05;185671;55;213774;0.268;366;215233;2012-01-03;186930;156;215233;0.682;366
48106;213774;2011-12-05;185671;55;213774;0.268;366;215307;2012-01-04;187004;69;215307;0.074;366
48106;214372;2011-12-07;186069;69;214372;0.046;366;214265;2011-12-06;185962;156;214265;0.421;366
48106;214372;2011-12-07;186069;69;214372;0.046;366;215233;2012-01-03;186930;156;215233;0.682;366
48106;214943;2012-01-02;186640;55;214943;0.438;366;214265;2011-12-06;185962;156;214265;0.421;366
48106;214943;2012-01-02;186640;55;214943;0.438;366;214372;2011-12-07;186069;69;214372;0.046;366
48106;214943;2012-01-02;186640;55;214943;0.438;366;215233;2012-01-03;186930;156;215233;0.682;366
48106;214943;2012-01-02;186640;55;214943;0.438;366;215307;2012-01-04;187004;69;215307;0.074;366
48106;215307;2012-01-04;187004;69;215307;0.074;366;214265;2011-12-06;185962;156;214265;0.421;366
48106;215307;2012-01-04;187004;69;215307;0.074;366;215233;2012-01-03;186930;156;215233;0.682;366
48107;213775;2011-12-05;185672;55;213775;0.393;366;214264;2011-12-06;185961;156;214264;0.606;366
48107;213775;2011-12-05;185672;55;213775;0.393;366;214369;2011-12-07;186066;69;214369;0.070;366
48107;213775;2011-12-05;185672;55;213775;0.393;366;215241;2012-01-03;186938;156;215241;0.607;366
48107;213775;2011-12-05;185672;55;213775;0.393;366;215337;2012-01-04;187034;69;215337;0.059;366
48107;214369;2011-12-07;186066;69;214369;0.070;366;214264;2011-12-06;185961;156;214264;0.606;366
48107;214369;2011-12-07;186066;69;214369;0.070;366;215241;2012-01-03;186938;156;215241;0.607;366
48107;214945;2012-01-02;186642;55;214945;0.445;366;214264;2011-12-06;185961;156;214264;0.606;366
48107;214945;2012-01-02;186642;55;214945;0.445;366;214369;2011-12-07;186066;69;214369;0.070;366
48107;214945;2012-01-02;186642;55;214945;0.445;366;215241;2012-01-03;186938;156;215241;0.607;366
48107;214945;2012-01-02;186642;55;214945;0.445;366;215337;2012-01-04;187034;69;215337;0.059;366
48107;215337;2012-01-04;187034;69;215337;0.059;366;214264;2011-12-06;185961;156;214264;0.606;366
48107;215337;2012-01-04;187034;69;215337;0.059;366;215241;2012-01-03;186938;156;215241;0.607;366
48108;213776;2011-12-05;185673;55;213776;0.361;366;214237;2011-12-06;185934;156;214237;0.582;366
48108;213776;2011-12-05;185673;55;213776;0.361;366;214298;2011-12-07;185995;69;214298;0.062;366
48108;213776;2011-12-05;185673;55;213776;0.361;366;215240;2012-01-03;186937;156;215240;0.926;366
48108;213776;2011-12-05;185673;55;213776;0.361;366;215336;2012-01-04;187033;69;215336;0.075;366
48108;214298;2011-12-07;185995;69;214298;0.062;366;214237;2011-12-06;185934;156;214237;0.582;366
48108;214298;2011-12-07;185995;69;214298;0.062;366;215240;2012-01-03;186937;156;215240;0.926;366
48108;214944;2012-01-02;186641;55;214944;0.663;366;214237;2011-12-06;185934;156;214237;0.582;366
48108;214944;2012-01-02;186641;55;214944;0.663;366;214298;2011-12-07;185995;69;214298;0.062;366
48108;214944;2012-01-02;186641;55;214944;0.663;366;215240;2012-01-03;186937;156;215240;0.926;366
48108;214944;2012-01-02;186641;55;214944;0.663;366;215336;2012-01-04;187033;69;215336;0.075;366
48108;215336;2012-01-04;187033;69;215336;0.075;366;214237;2011-12-06;185934;156;214237;0.582;366
48108;215336;2012-01-04;187033;69;215336;0.075;366;215240;2012-01-03;186937;156;215240;0.926;366
48109;213777;2011-12-05;185674;55;213777;0.347;366;214238;2011-12-06;185935;156;214238;0.526;366
48109;213777;2011-12-05;185674;55;213777;0.347;366;214304;2011-12-07;186001;69;214304;0.058;366
48109;213777;2011-12-05;185674;55;213777;0.347;366;215239;2012-01-03;186936;156;215239;1.014;366
48109;213777;2011-12-05;185674;55;213777;0.347;366;215301;2012-01-04;186998;69;215301;0.084;366
48109;214304;2011-12-07;186001;69;214304;0.058;366;214238;2011-12-06;185935;156;214238;0.526;366
48109;214304;2011-12-07;186001;69;214304;0.058;366;215239;2012-01-03;186936;156;215239;1.014;366
48109;214942;2012-01-02;186639;55;214942;0.747;366;214238;2011-12-06;185935;156;214238;0.526;366
48109;214942;2012-01-02;186639;55;214942;0.747;366;214304;2011-12-07;186001;69;214304;0.058;366
48109;214942;2012-01-02;186639;55;214942;0.747;366;215239;2012-01-03;186936;156;215239;1.014;366
48109;214942;2012-01-02;186639;55;214942;0.747;366;215301;2012-01-04;186998;69;215301;0.084;366
48109;215301;2012-01-04;186998;69;215301;0.084;366;214238;2011-12-06;185935;156;214238;0.526;366
48109;215301;2012-01-04;186998;69;215301;0.084;366;215239;2012-01-03;186936;156;215239;1.014;366
48110;213778;2011-12-05;185675;55;213778;0.234;366;214239;2011-12-06;185936;156;214239;0.340;366
48110;213778;2011-12-05;185675;55;213778;0.234;366;214300;2011-12-07;185997;69;214300;0.036;366
48110;213778;2011-12-05;185675;55;213778;0.234;366;215245;2012-01-03;186942;156;215245;0.669;366
48110;213778;2011-12-05;185675;55;213778;0.234;366;215341;2012-01-04;187038;69;215341;0.066;366
48110;214300;2011-12-07;185997;69;214300;0.036;366;214239;2011-12-06;185936;156;214239;0.340;366
48110;214300;2011-12-07;185997;69;214300;0.036;366;215245;2012-01-03;186942;156;215245;0.669;366
48110;214949;2012-01-02;186646;55;214949;0.473;366;214239;2011-12-06;185936;156;214239;0.340;366
48110;214949;2012-01-02;186646;55;214949;0.473;366;214300;2011-12-07;185997;69;214300;0.036;366
48110;214949;2012-01-02;186646;55;214949;0.473;366;215245;2012-01-03;186942;156;215245;0.669;366
48110;214949;2012-01-02;186646;55;214949;0.473;366;215341;2012-01-04;187038;69;215341;0.066;366
48110;215341;2012-01-04;187038;69;215341;0.066;366;214239;2011-12-06;185936;156;214239;0.340;366
48110;215341;2012-01-04;187038;69;215341;0.066;366;215245;2012-01-03;186942;156;215245;0.669;366
48111;213779;2011-12-05;185676;55;213779;0.292;366;214245;2011-12-06;185942;156;214245;0.456;366
48111;213779;2011-12-05;185676;55;213779;0.292;366;214301;2011-12-07;185998;69;214301;0.046;366
48111;213779;2011-12-05;185676;55;213779;0.292;366;215244;2012-01-03;186941;156;215244;0.623;366
48111;213779;2011-12-05;185676;55;213779;0.292;366;215340;2012-01-04;187037;69;215340;0.065;366
48111;214301;2011-12-07;185998;69;214301;0.046;366;214245;2011-12-06;185942;156;214245;0.456;366
48111;214301;2011-12-07;185998;69;214301;0.046;366;215244;2012-01-03;186941;156;215244;0.623;366
48111;214948;2012-01-02;186645;55;214948;0.447;366;214245;2011-12-06;185942;156;214245;0.456;366
48111;214948;2012-01-02;186645;55;214948;0.447;366;214301;2011-12-07;185998;69;214301;0.046;366
48111;214948;2012-01-02;186645;55;214948;0.447;366;215244;2012-01-03;186941;156;215244;0.623;366
48111;214948;2012-01-02;186645;55;214948;0.447;366;215340;2012-01-04;187037;69;215340;0.065;366
48111;215340;2012-01-04;187037;69;215340;0.065;366;214245;2011-12-06;185942;156;214245;0.456;366
48111;215340;2012-01-04;187037;69;215340;0.065;366;215244;2012-01-03;186941;156;215244;0.623;366
48112;213780;2011-12-05;185677;55;213780;0.307;366;214251;2011-12-06;185948;156;214251;0.465;366
48112;213780;2011-12-05;185677;55;213780;0.307;366;214302;2011-12-07;185999;69;214302;0.050;366
48112;213780;2011-12-05;185677;55;213780;0.307;366;215243;2012-01-03;186940;156;215243;0.471;366
48112;213780;2011-12-05;185677;55;213780;0.307;366;215339;2012-01-04;187036;69;215339;0.047;366
48112;214302;2011-12-07;185999;69;214302;0.050;366;214251;2011-12-06;185948;156;214251;0.465;366
48112;214302;2011-12-07;185999;69;214302;0.050;366;215243;2012-01-03;186940;156;215243;0.471;366
48112;214947;2012-01-02;186644;55;214947;0.363;366;214251;2011-12-06;185948;156;214251;0.465;366
48112;214947;2012-01-02;186644;55;214947;0.363;366;214302;2011-12-07;185999;69;214302;0.050;366
48112;214947;2012-01-02;186644;55;214947;0.363;366;215243;2012-01-03;186940;156;215243;0.471;366
48112;214947;2012-01-02;186644;55;214947;0.363;366;215339;2012-01-04;187036;69;215339;0.047;366
48112;215339;2012-01-04;187036;69;215339;0.047;366;214251;2011-12-06;185948;156;214251;0.465;366
48112;215339;2012-01-04;187036;69;215339;0.047;366;215243;2012-01-03;186940;156;215243;0.471;366
48113;213781;2011-12-05;185678;55;213781;0.201;366;214257;2011-12-06;185954;156;214257;0.283;366
48113;213781;2011-12-05;185678;55;213781;0.201;366;214309;2011-12-07;186006;69;214309;0.031;366
48113;213781;2011-12-05;185678;55;213781;0.201;366;215242;2012-01-03;186939;156;215242;0.685;366
48113;213781;2011-12-05;185678;55;213781;0.201;366;215338;2012-01-04;187035;69;215338;0.068;366
48113;214309;2011-12-07;186006;69;214309;0.031;366;214257;2011-12-06;185954;156;214257;0.283;366
48113;214309;2011-12-07;186006;69;214309;0.031;366;215242;2012-01-03;186939;156;215242;0.685;366
48113;214946;2012-01-02;186643;55;214946;0.482;366;214257;2011-12-06;185954;156;214257;0.283;366
48113;214946;2012-01-02;186643;55;214946;0.482;366;214309;2011-12-07;186006;69;214309;0.031;366
48113;214946;2012-01-02;186643;55;214946;0.482;366;215242;2012-01-03;186939;156;215242;0.685;366
48113;214946;2012-01-02;186643;55;214946;0.482;366;215338;2012-01-04;187035;69;215338;0.068;366
48113;215338;2012-01-04;187035;69;215338;0.068;366;214257;2011-12-06;185954;156;214257;0.283;366
48113;215338;2012-01-04;187035;69;215338;0.068;366;215242;2012-01-03;186939;156;215242;0.685;366
48114;213782;2011-12-05;185679;55;213782;0.483;366;214258;2011-12-06;185955;156;214258;0.668;366
48114;213782;2011-12-05;185679;55;213782;0.483;366;214310;2011-12-07;186007;69;214310;0.067;366
48114;213782;2011-12-05;185679;55;213782;0.483;366;215248;2012-01-03;186945;156;215248;0.583;366
48114;213782;2011-12-05;185679;55;213782;0.483;366;215346;2012-01-04;187043;69;215346;0.055;366
48114;214310;2011-12-07;186007;69;214310;0.067;366;214258;2011-12-06;185955;156;214258;0.668;366
48114;214310;2011-12-07;186007;69;214310;0.067;366;215248;2012-01-03;186945;156;215248;0.583;366
48114;214952;2012-01-02;186649;55;214952;0.451;366;214258;2011-12-06;185955;156;214258;0.668;366
48114;214952;2012-01-02;186649;55;214952;0.451;366;214310;2011-12-07;186007;69;214310;0.067;366
48114;214952;2012-01-02;186649;55;214952;0.451;366;215248;2012-01-03;186945;156;215248;0.583;366
48114;214952;2012-01-02;186649;55;214952;0.451;366;215346;2012-01-04;187043;69;215346;0.055;366
48114;215346;2012-01-04;187043;69;215346;0.055;366;214258;2011-12-06;185955;156;214258;0.668;366
48114;215346;2012-01-04;187043;69;215346;0.055;366;215248;2012-01-03;186945;156;215248;0.583;366
48115;213783;2011-12-05;185680;55;213783;0.302;366;214252;2011-12-06;185949;156;214252;0.407;366
48115;213783;2011-12-05;185680;55;213783;0.302;366;214306;2011-12-07;186003;69;214306;0.046;366
48115;213783;2011-12-05;185680;55;213783;0.302;366;215249;2012-01-03;186946;156;215249;0.563;366
