sample_id;subspecies;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;p3_id;p3_date;pv3_id;pv3_value_id;pv3_phenotype_id;pv3_number;entity_id;is_valid;value
1074603;1;13408;2011-09-01;11032;55;13408;0.322;15016;2011-09-30;12443;156;15016;0.869;13526;2011-09-05;11150;69;13526;0.044;366;6;0.33697
1074603;1;13408;2011-09-01;11032;55;13408;0.322;15016;2011-09-30;12443;156;15016;0.869;15081;2011-10-04;12508;69;15081;0.092;366;6;0.29601
1074603;1;14916;2011-09-29;12343;55;14916;0.682;13481;2011-09-02;11105;156;13481;0.406;13526;2011-09-05;11150;69;13526;0.044;366;0;1.76243
1074603;1;14916;2011-09-29;12343;55;14916;0.682;13481;2011-09-02;11105;156;13481;0.406;15081;2011-10-04;12508;69;15081;0.092;366;0;1.87898
1074603;1;14916;2011-09-29;12343;55;14916;0.682;15016;2011-09-30;12443;156;15016;0.869;13526;2011-09-05;11150;69;13526;0.044;366;6;0.77333
1074603;1;14916;2011-09-29;12343;55;14916;0.682;15016;2011-09-30;12443;156;15016;0.869;15081;2011-10-04;12508;69;15081;0.092;366;7;0.75933
1074604;1;13406;2011-09-01;11030;55;13406;0.588;13476;2011-09-02;11100;156;13476;0.862;13530;2011-09-05;11154;69;13530;0.077;366;7;0.65096
1074604;1;13406;2011-09-01;11030;55;13406;0.588;13476;2011-09-02;11100;156;13476;0.862;15082;2011-10-04;12509;69;15082;0.062;366;6;0.65750
1074604;1;13406;2011-09-01;11030;55;13406;0.588;15011;2011-09-30;12438;156;15011;0.583;13530;2011-09-05;11154;69;13530;0.077;366;0;1.00988
1074604;1;13406;2011-09-01;11030;55;13406;0.588;15011;2011-09-30;12438;156;15011;0.583;15082;2011-10-04;12509;69;15082;0.062;366;0;1.00960
1074604;1;14913;2011-09-29;12340;55;14913;0.490;13476;2011-09-02;11100;156;13476;0.862;13530;2011-09-05;11154;69;13530;0.077;366;6;0.52611
1074604;1;14913;2011-09-29;12340;55;14913;0.490;13476;2011-09-02;11100;156;13476;0.862;15082;2011-10-04;12509;69;15082;0.062;366;6;0.53500
1074604;1;14913;2011-09-29;12340;55;14913;0.490;15011;2011-09-30;12438;156;15011;0.583;13530;2011-09-05;11154;69;13530;0.077;366;6;0.81621
1074604;1;14913;2011-09-29;12340;55;14913;0.490;15011;2011-09-30;12438;156;15011;0.583;15082;2011-10-04;12509;69;15082;0.062;366;7;0.82150
1074605;1;13405;2011-09-01;11029;55;13405;0.456;13471;2011-09-02;11095;156;13471;0.611;13537;2011-09-05;11161;69;13537;0.062;366;7;0.71767
1074605;1;13405;2011-09-01;11029;55;13405;0.456;13471;2011-09-02;11095;156;13471;0.611;15083;2011-10-04;12510;69;15083;0.058;366;6;0.71971
1074605;1;13405;2011-09-01;11029;55;13405;0.456;15012;2011-09-30;12439;156;15012;0.560;13537;2011-09-05;11161;69;13537;0.062;366;6;0.79116
1074605;1;13405;2011-09-01;11029;55;13405;0.456;15012;2011-09-30;12439;156;15012;0.560;15083;2011-10-04;12510;69;15083;0.058;366;6;0.79283
1074605;1;14915;2011-09-29;12342;55;14915;0.407;13471;2011-09-02;11095;156;13471;0.611;13537;2011-09-05;11161;69;13537;0.062;366;6;0.62842
1074605;1;14915;2011-09-29;12342;55;14915;0.407;13471;2011-09-02;11095;156;13471;0.611;15083;2011-10-04;12510;69;15083;0.058;366;6;0.63110
1074605;1;14915;2011-09-29;12342;55;14915;0.407;15012;2011-09-30;12439;156;15012;0.560;13537;2011-09-05;11161;69;13537;0.062;366;6;0.69277
1074605;1;14915;2011-09-29;12342;55;14915;0.407;15012;2011-09-30;12439;156;15012;0.560;15083;2011-10-04;12510;69;15083;0.058;366;7;0.69522
1074606;1;13352;2011-09-01;10976;55;13352;0.475;13505;2011-09-02;11129;156;13505;0.623;13601;2011-09-05;11225;69;13601;0.059;366;7;0.73759
1074606;1;13352;2011-09-01;10976;55;13352;0.475;13505;2011-09-02;11129;156;13505;0.623;15084;2011-10-04;12511;69;15084;0.058;366;6;0.73805
1074606;1;13352;2011-09-01;10976;55;13352;0.475;14952;2011-09-30;12379;156;14952;0.543;13601;2011-09-05;11225;69;13601;0.059;366;6;0.85950
1074606;1;13352;2011-09-01;10976;55;13352;0.475;14952;2011-09-30;12379;156;14952;0.543;15084;2011-10-04;12511;69;15084;0.058;366;6;0.85979
1074606;1;14868;2011-09-29;12295;55;14868;0.424;13505;2011-09-02;11129;156;13505;0.623;13601;2011-09-05;11225;69;13601;0.059;366;6;0.64716
1074606;1;14868;2011-09-29;12295;55;14868;0.424;13505;2011-09-02;11129;156;13505;0.623;15084;2011-10-04;12511;69;15084;0.058;366;6;0.64779
1074606;1;14868;2011-09-29;12295;55;14868;0.424;14952;2011-09-30;12379;156;14952;0.543;13601;2011-09-05;11225;69;13601;0.059;366;6;0.75413
1074606;1;14868;2011-09-29;12295;55;14868;0.424;14952;2011-09-30;12379;156;14952;0.543;15084;2011-10-04;12511;69;15084;0.058;366;7;0.75464
1074607;1;13349;2011-09-01;10973;55;13349;0.492;13510;2011-09-02;11134;156;13510;0.666;13589;2011-09-05;11213;69;13589;0.064;366;7;0.71096
1074607;1;13349;2011-09-01;10973;55;13349;0.492;13510;2011-09-02;11134;156;13510;0.666;15085;2011-10-04;12512;69;15085;0.094;366;6;0.69580
1074607;1;13349;2011-09-01;10973;55;13349;0.492;14944;2011-09-30;12371;156;14944;1.063;13589;2011-09-05;11213;69;13589;0.064;366;6;0.42843
1074607;1;13349;2011-09-01;10973;55;13349;0.492;14944;2011-09-30;12371;156;14944;1.063;15085;2011-10-04;12512;69;15085;0.094;366;6;0.41073
1074607;1;14865;2011-09-29;12292;55;14865;0.739;13510;2011-09-02;11134;156;13510;0.666;13589;2011-09-05;11213;69;13589;0.064;366;0;1.12126
1074607;1;14865;2011-09-29;12292;55;14865;0.739;13510;2011-09-02;11134;156;13510;0.666;15085;2011-10-04;12512;69;15085;0.094;366;0;1.12762
1074607;1;14865;2011-09-29;12292;55;14865;0.739;14944;2011-09-30;12371;156;14944;1.063;13589;2011-09-05;11213;69;13589;0.064;366;6;0.67568
1074607;1;14865;2011-09-29;12292;55;14865;0.739;14944;2011-09-30;12371;156;14944;1.063;15085;2011-10-04;12512;69;15085;0.094;366;7;0.66563
1074608;1;13351;2011-09-01;10975;55;13351;0.608;13498;2011-09-02;11122;156;13498;0.797;13603;2011-09-05;11227;69;13603;0.071;366;7;0.73967
1074608;1;13351;2011-09-01;10975;55;13351;0.608;13498;2011-09-02;11122;156;13498;0.797;15086;2011-10-04;12513;69;15086;0.062;366;6;0.74286
1074608;1;13351;2011-09-01;10975;55;13351;0.608;14943;2011-09-30;12370;156;14943;0.684;13603;2011-09-05;11227;69;13603;0.071;366;6;0.87602
1074608;1;13351;2011-09-01;10975;55;13351;0.608;14943;2011-09-30;12370;156;14943;0.684;15086;2011-10-04;12513;69;15086;0.062;366;6;0.87781
1074608;1;14866;2011-09-29;12293;55;14866;0.475;13498;2011-09-02;11122;156;13498;0.797;13603;2011-09-05;11227;69;13603;0.071;366;6;0.55647
1074608;1;14866;2011-09-29;12293;55;14866;0.475;13498;2011-09-02;11122;156;13498;0.797;15086;2011-10-04;12513;69;15086;0.062;366;6;0.56190
1074608;1;14866;2011-09-29;12293;55;14866;0.475;14943;2011-09-30;12370;156;14943;0.684;13603;2011-09-05;11227;69;13603;0.071;366;6;0.65905
1074608;1;14866;2011-09-29;12293;55;14866;0.475;14943;2011-09-30;12370;156;14943;0.684;15086;2011-10-04;12513;69;15086;0.062;366;7;0.66399
1074609;1;13350;2011-09-01;10974;55;13350;0.633;13520;2011-09-02;11144;156;13520;0.851;13588;2011-09-05;11212;69;13588;0.079;366;7;0.71762
1074609;1;13350;2011-09-01;10974;55;13350;0.633;13520;2011-09-02;11144;156;13520;0.851;15087;2011-10-04;12514;69;15087;0.055;366;6;0.72613
1074609;1;13350;2011-09-01;10974;55;13350;0.633;14947;2011-09-30;12374;156;14947;0.522;13588;2011-09-05;11212;69;13588;0.079;366;0;1.25056
1074609;1;13350;2011-09-01;10974;55;13350;0.633;14947;2011-09-30;12374;156;14947;0.522;15087;2011-10-04;12514;69;15087;0.055;366;0;1.23769
1074609;1;14867;2011-09-29;12294;55;14867;0.409;13520;2011-09-02;11144;156;13520;0.851;13588;2011-09-05;11212;69;13588;0.079;366;6;0.42746
1074609;1;14867;2011-09-29;12294;55;14867;0.409;13520;2011-09-02;11144;156;13520;0.851;15087;2011-10-04;12514;69;15087;0.055;366;6;0.44472
1074609;1;14867;2011-09-29;12294;55;14867;0.409;14947;2011-09-30;12374;156;14947;0.522;13588;2011-09-05;11212;69;13588;0.079;366;6;0.74492
1074609;1;14867;2011-09-29;12294;55;14867;0.409;14947;2011-09-30;12374;156;14947;0.522;15087;2011-10-04;12514;69;15087;0.055;366;7;0.75803
1074610;1;13369;2011-09-01;10993;55;13369;0.452;13450;2011-09-02;11074;156;13450;0.588;13558;2011-09-05;11182;69;13558;0.058;366;7;0.74340
1074610;1;13369;2011-09-01;10993;55;13369;0.452;13450;2011-09-02;11074;156;13450;0.588;15088;2011-10-04;12515;69;15088;0.082;366;6;0.73123
1074610;1;13369;2011-09-01;10993;55;13369;0.452;14977;2011-09-30;12404;156;14977;0.792;13558;2011-09-05;11182;69;13558;0.058;366;6;0.53678
1074610;1;13369;2011-09-01;10993;55;13369;0.452;14977;2011-09-30;12404;156;14977;0.792;15088;2011-10-04;12515;69;15088;0.082;366;6;0.52113
1074610;1;14888;2011-09-29;12315;55;14888;0.662;13450;2011-09-02;11074;156;13450;0.588;13558;2011-09-05;11182;69;13558;0.058;366;0;1.13962
1074610;1;14888;2011-09-29;12315;55;14888;0.662;13450;2011-09-02;11074;156;13450;0.588;15088;2011-10-04;12515;69;15088;0.082;366;0;1.14625
1074610;1;14888;2011-09-29;12315;55;14888;0.662;14977;2011-09-30;12404;156;14977;0.792;13558;2011-09-05;11182;69;13558;0.058;366;6;0.82289
1074610;1;14888;2011-09-29;12315;55;14888;0.662;14977;2011-09-30;12404;156;14977;0.792;15088;2011-10-04;12515;69;15088;0.082;366;7;0.81690
1074612;1;13372;2011-09-01;10996;55;13372;0.655;13446;2011-09-02;11070;156;13446;0.864;13555;2011-09-05;11179;69;13555;0.078;366;7;0.73410
1074612;1;13372;2011-09-01;10996;55;13372;0.655;13446;2011-09-02;11070;156;13446;0.864;15089;2011-10-04;12516;69;15089;0.029;366;6;0.74970
1074612;1;13372;2011-09-01;10996;55;13372;0.655;14976;2011-09-30;12403;156;14976;0.274;13555;2011-09-05;11179;69;13555;0.078;366;0;2.94388
1074612;1;13372;2011-09-01;10996;55;13372;0.655;14976;2011-09-30;12403;156;14976;0.274;15089;2011-10-04;12516;69;15089;0.029;366;0;2.55510
1074612;1;14885;2011-09-29;12312;55;14885;0.208;13446;2011-09-02;11070;156;13446;0.864;13555;2011-09-05;11179;69;13555;0.078;366;6;0.16539
1074612;1;14885;2011-09-29;12312;55;14885;0.208;13446;2011-09-02;11070;156;13446;0.864;15089;2011-10-04;12516;69;15089;0.029;366;6;0.21437
1074612;1;14885;2011-09-29;12312;55;14885;0.208;14976;2011-09-30;12403;156;14976;0.274;13555;2011-09-05;11179;69;13555;0.078;366;6;0.66327
1074612;1;14885;2011-09-29;12312;55;14885;0.208;14976;2011-09-30;12403;156;14976;0.274;15089;2011-10-04;12516;69;15089;0.029;366;7;0.73061
1074613;1;13371;2011-09-01;10995;55;13371;0.372;13458;2011-09-02;11082;156;13458;0.500;13548;2011-09-05;11172;69;13548;0.050;366;7;0.71556
1074613;1;13371;2011-09-01;10995;55;13371;0.372;13458;2011-09-02;11082;156;13458;0.500;15090;2011-10-04;12517;69;15090;0.075;366;6;0.69882
1074613;1;13371;2011-09-01;10995;55;13371;0.372;14978;2011-09-30;12405;156;14978;0.737;13548;2011-09-05;11172;69;13548;0.050;366;6;0.46870
1074613;1;13371;2011-09-01;10995;55;13371;0.372;14978;2011-09-30;12405;156;14978;0.737;15090;2011-10-04;12517;69;15090;0.075;366;6;0.44864
1074613;1;14887;2011-09-29;12314;55;14887;0.585;13458;2011-09-02;11082;156;13458;0.500;13548;2011-09-05;11172;69;13548;0.050;366;0;1.18889
1074613;1;14887;2011-09-29;12314;55;14887;0.585;13458;2011-09-02;11082;156;13458;0.500;15090;2011-10-04;12517;69;15090;0.075;366;0;1.20000
1074613;1;14887;2011-09-29;12314;55;14887;0.585;14978;2011-09-30;12405;156;14978;0.737;13548;2011-09-05;11172;69;13548;0.050;366;6;0.77875
1074613;1;14887;2011-09-29;12314;55;14887;0.585;14978;2011-09-30;12405;156;14978;0.737;15090;2011-10-04;12517;69;15090;0.075;366;7;0.77039
1074614;1;13370;2011-09-01;10994;55;13370;0.396;13459;2011-09-02;11083;156;13459;0.528;13547;2011-09-05;11171;69;13547;0.051;366;7;0.72327
1074614;1;13370;2011-09-01;10994;55;13370;0.396;13459;2011-09-02;11083;156;13459;0.528;15091;2011-10-04;12518;69;15091;0.051;366;6;0.72327
1074614;1;13370;2011-09-01;10994;55;13370;0.396;14981;2011-09-30;12408;156;14981;0.451;13547;2011-09-05;11171;69;13547;0.051;366;6;0.86250
1074614;1;13370;2011-09-01;10994;55;13370;0.396;14981;2011-09-30;12408;156;14981;0.451;15091;2011-10-04;12518;69;15091;0.051;366;6;0.86250
1074614;1;14886;2011-09-29;12313;55;14886;0.361;13459;2011-09-02;11083;156;13459;0.528;13547;2011-09-05;11171;69;13547;0.051;366;6;0.64990
1074614;1;14886;2011-09-29;12313;55;14886;0.361;13459;2011-09-02;11083;156;13459;0.528;15091;2011-10-04;12518;69;15091;0.051;366;6;0.64990
1074614;1;14886;2011-09-29;12313;55;14886;0.361;14981;2011-09-30;12408;156;14981;0.451;13547;2011-09-05;11171;69;13547;0.051;366;6;0.77500
1074614;1;14886;2011-09-29;12313;55;14886;0.361;14981;2011-09-30;12408;156;14981;0.451;15091;2011-10-04;12518;69;15091;0.051;366;7;0.77500
1074615;1;13418;2011-09-01;11042;55;13418;0.477;13474;2011-09-02;11098;156;13474;0.622;13528;2011-09-05;11152;69;13528;0.061;366;7;0.74153
1074615;1;13418;2011-09-01;11042;55;13418;0.477;13474;2011-09-02;11098;156;13474;0.622;15092;2011-10-04;12519;69;15092;0.088;366;6;0.72846
1074615;1;13418;2011-09-01;11042;55;13418;0.477;15019;2011-09-30;12446;156;15019;0.814;13528;2011-09-05;11152;69;13528;0.061;366;6;0.55246
1074615;1;13418;2011-09-01;11042;55;13418;0.477;15019;2011-09-30;12446;156;15019;0.814;15092;2011-10-04;12519;69;15092;0.088;366;6;0.53581
1074615;1;14934;2011-09-29;12361;55;14934;0.638;13474;2011-09-02;11098;156;13474;0.622;13528;2011-09-05;11152;69;13528;0.061;366;0;1.02852
1074615;1;14934;2011-09-29;12361;55;14934;0.638;13474;2011-09-02;11098;156;13474;0.622;15092;2011-10-04;12519;69;15092;0.088;366;0;1.02996
1074615;1;14934;2011-09-29;12361;55;14934;0.638;15019;2011-09-30;12446;156;15019;0.814;13528;2011-09-05;11152;69;13528;0.061;366;6;0.76627
1074615;1;14934;2011-09-29;12361;55;14934;0.638;15019;2011-09-30;12446;156;15019;0.814;15092;2011-10-04;12519;69;15092;0.088;366;7;0.75758
1074616;1;13417;2011-09-01;11041;55;13417;0.393;13482;2011-09-02;11106;156;13482;0.512;13524;2011-09-05;11148;69;13524;0.050;366;7;0.74242
1074616;1;13417;2011-09-01;11041;55;13417;0.393;13482;2011-09-02;11106;156;13482;0.512;15093;2011-10-04;12520;69;15093;0.103;366;6;0.70905
1074616;1;13417;2011-09-01;11041;55;13417;0.393;15024;2011-09-30;12451;156;15024;0.976;13524;2011-09-05;11148;69;13524;0.050;366;6;0.37041
1074616;1;13417;2011-09-01;11041;55;13417;0.393;15024;2011-09-30;12451;156;15024;0.976;15093;2011-10-04;12520;69;15093;0.103;366;6;0.33219
1074616;1;14933;2011-09-29;12360;55;14933;0.751;13482;2011-09-02;11106;156;13482;0.512;13524;2011-09-05;11148;69;13524;0.050;366;0;1.51732
1074616;1;14933;2011-09-29;12360;55;14933;0.751;13482;2011-09-02;11106;156;13482;0.512;15093;2011-10-04;12520;69;15093;0.103;366;0;1.58435
1074616;1;14933;2011-09-29;12360;55;14933;0.751;15024;2011-09-30;12451;156;15024;0.976;13524;2011-09-05;11148;69;13524;0.050;366;6;0.75702
1074616;1;14933;2011-09-29;12360;55;14933;0.751;15024;2011-09-30;12451;156;15024;0.976;15093;2011-10-04;12520;69;15093;0.103;366;7;0.74227
1074617;1;13420;2011-09-01;11044;55;13420;0.31;13465;2011-09-02;11089;156;13465;0.406;13539;2011-09-05;11163;69;13539;0.044;366;7;0.73481
1074617;1;13420;2011-09-01;11044;55;13420;0.31;13465;2011-09-02;11089;156;13465;0.406;15094;2011-10-04;12521;69;15094;0.074;366;6;0.71084
1074617;1;13420;2011-09-01;11044;55;13420;0.31;15014;2011-09-30;12441;156;15014;0.678;13539;2011-09-05;11163;69;13539;0.044;366;6;0.41956
1074617;1;13420;2011-09-01;11044;55;13420;0.31;15014;2011-09-30;12441;156;15014;0.678;15094;2011-10-04;12521;69;15094;0.074;366;6;0.39073
1074617;1;14935;2011-09-29;12362;55;14935;0.557;13465;2011-09-02;11089;156;13465;0.406;13539;2011-09-05;11163;69;13539;0.044;366;0;1.41713
1074617;1;14935;2011-09-29;12362;55;14935;0.557;13465;2011-09-02;11089;156;13465;0.406;15094;2011-10-04;12521;69;15094;0.074;366;0;1.45482
1074617;1;14935;2011-09-29;12362;55;14935;0.557;15014;2011-09-30;12441;156;15014;0.678;13539;2011-09-05;11163;69;13539;0.044;366;6;0.80915
1074617;1;14935;2011-09-29;12362;55;14935;0.557;15014;2011-09-30;12441;156;15014;0.678;15094;2011-10-04;12521;69;15094;0.074;366;7;0.79967
1074618;1;13419;2011-09-01;11043;55;13419;0.504;13461;2011-09-02;11085;156;13461;0.681;13545;2011-09-05;11169;69;13545;0.064;366;7;0.71313
1074618;1;13419;2011-09-01;11043;55;13419;0.504;13461;2011-09-02;11085;156;13461;0.681;15095;2011-10-04;12522;69;15095;0.098;366;6;0.69640
1074618;1;13419;2011-09-01;11043;55;13419;0.504;15015;2011-09-30;12442;156;15015;0.854;13545;2011-09-05;11169;69;13545;0.064;366;6;0.55696
1074618;1;13419;2011-09-01;11043;55;13419;0.504;15015;2011-09-30;12442;156;15015;0.854;15095;2011-10-04;12522;69;15095;0.098;366;6;0.53704
1074618;1;14936;2011-09-29;12363;55;14936;0.697;13461;2011-09-02;11085;156;13461;0.681;13545;2011-09-05;11169;69;13545;0.064;366;0;1.02593
1074618;1;14936;2011-09-29;12363;55;14936;0.697;13461;2011-09-02;11085;156;13461;0.681;15095;2011-10-04;12522;69;15095;0.098;366;0;1.02744
1074618;1;14936;2011-09-29;12363;55;14936;0.697;15015;2011-09-30;12442;156;15015;0.854;13545;2011-09-05;11169;69;13545;0.064;366;6;0.80127
1074618;1;14936;2011-09-29;12363;55;14936;0.697;15015;2011-09-30;12442;156;15015;0.854;15095;2011-10-04;12522;69;15095;0.098;366;7;0.79233
1074619;1;12113;2011-08-29;9937;55;12113;0.474;14277;2011-09-27;11901;156;14277;0.594;12774;2011-08-31;10398;69;12774;0.063;366;6;0.77401
1074619;1;12113;2011-08-29;9937;55;12113;0.474;14277;2011-09-27;11901;156;14277;0.594;14773;2011-09-29;12200;69;14773;0.065;366;6;0.77316
1074619;1;14177;2011-09-26;11801;55;14177;0.467;14277;2011-09-27;11901;156;14277;0.594;12774;2011-08-31;10398;69;12774;0.063;366;6;0.76083
1074619;1;14177;2011-09-26;11801;55;14177;0.467;14277;2011-09-27;11901;156;14277;0.594;14773;2011-09-29;12200;69;14773;0.065;366;7;0.75992
1074620;1;12115;2011-08-29;9939;55;12115;0.426;14276;2011-09-27;11900;156;14276;0.712;12760;2011-08-31;10384;69;12760;0.054;366;6;0.56535
1074620;1;12115;2011-08-29;9939;55;12115;0.426;14276;2011-09-27;11900;156;14276;0.712;14771;2011-09-29;12198;69;14771;0.067;366;6;0.55659
1074620;1;14180;2011-09-26;11804;55;14180;0.506;14276;2011-09-27;11900;156;14276;0.712;12760;2011-08-31;10384;69;12760;0.054;366;6;0.68693
1074620;1;14180;2011-09-26;11804;55;14180;0.506;14276;2011-09-27;11900;156;14276;0.712;14771;2011-09-29;12198;69;14771;0.067;366;7;0.68062
1074621;1;12116;2011-08-29;9940;55;12116;0.367;14269;2011-09-27;11893;156;14269;0.527;12753;2011-08-31;10377;69;12753;0.051;366;6;0.66387
1074621;1;12116;2011-08-29;9940;55;12116;0.367;14269;2011-09-27;11893;156;14269;0.527;14761;2011-09-29;12188;69;14761;0.056;366;6;0.66030
1074621;1;14179;2011-09-26;11803;55;14179;0.404;14269;2011-09-27;11893;156;14269;0.527;12753;2011-08-31;10377;69;12753;0.051;366;6;0.74160
1074621;1;14179;2011-09-26;11803;55;14179;0.404;14269;2011-09-27;11893;156;14269;0.527;14761;2011-09-29;12188;69;14761;0.056;366;7;0.73885
1074622;1;12114;2011-08-29;9938;55;12114;0.626;14272;2011-09-27;11896;156;14272;0.518;12767;2011-08-31;10391;69;12767;0.075;366;0;1.24379
1074622;1;12114;2011-08-29;9938;55;12114;0.626;14272;2011-09-27;11896;156;14272;0.518;14765;2011-09-29;12192;69;14765;0.055;366;0;1.23326
1074622;1;14178;2011-09-26;11802;55;14178;0.373;14272;2011-09-27;11896;156;14272;0.518;12767;2011-08-31;10391;69;12767;0.075;366;6;0.67269
1074622;1;14178;2011-09-26;11802;55;14178;0.373;14272;2011-09-27;11896;156;14272;0.518;14765;2011-09-29;12192;69;14765;0.055;366;7;0.68683
1074624;1;12140;2011-08-29;9964;55;12140;0.428;14292;2011-09-27;11916;156;14292;0.681;12698;2011-08-31;10322;69;12698;0.053;366;6;0.59713
1074624;1;12140;2011-08-29;9964;55;12140;0.428;14292;2011-09-27;11916;156;14292;0.681;14784;2011-09-29;12211;69;14784;0.064;366;6;0.58995
1074624;1;14202;2011-09-26;11826;55;14202;0.482;14292;2011-09-27;11916;156;14292;0.681;12698;2011-08-31;10322;69;12698;0.053;366;6;0.68312
1074624;1;14202;2011-09-26;11826;55;14202;0.482;14292;2011-09-27;11916;156;14292;0.681;14784;2011-09-29;12211;69;14784;0.064;366;7;0.67747
1074625;1;12139;2011-08-29;9963;55;12139;0.439;14298;2011-09-27;11922;156;14298;0.443;12711;2011-08-31;10335;69;12711;0.057;366;6;0.98964
1074625;1;12139;2011-08-29;9963;55;12139;0.439;14298;2011-09-27;11922;156;14298;0.443;14791;2011-09-29;12218;69;14791;0.04;366;6;0.99007
1074625;1;14201;2011-09-26;11825;55;14201;0.307;14298;2011-09-27;11922;156;14298;0.443;12711;2011-08-31;10335;69;12711;0.057;366;6;0.64767
1074625;1;14201;2011-09-26;11825;55;14201;0.307;14298;2011-09-27;11922;156;14298;0.443;14791;2011-09-29;12218;69;14791;0.04;366;7;0.66253
1074626;1;12137;2011-08-29;9961;55;12137;0.547;14320;2011-09-27;11944;156;14320;0.551;12704;2011-08-31;10328;69;12704;0.074;366;6;0.99161
1074626;1;12137;2011-08-29;9961;55;12137;0.547;14320;2011-09-27;11944;156;14320;0.551;14812;2011-09-29;12239;69;14812;0.058;366;6;0.99189
1074626;1;14204;2011-09-26;11828;55;14204;0.404;14320;2011-09-27;11944;156;14320;0.551;12704;2011-08-31;10328;69;12704;0.074;366;6;0.69182
1074626;1;14204;2011-09-26;11828;55;14204;0.404;14320;2011-09-27;11944;156;14320;0.551;14812;2011-09-29;12239;69;14812;0.058;366;7;0.70183
1074627;1;12138;2011-08-29;9962;55;12138;0.342;14323;2011-09-27;11947;156;14323;0.477;12709;2011-08-31;10333;69;12709;0.051;366;6;0.68310
1074627;1;12138;2011-08-29;9962;55;12138;0.342;14323;2011-09-27;11947;156;14323;0.477;14815;2011-09-29;12242;69;14815;0.048;366;6;0.68531
1074627;1;14203;2011-09-26;11827;55;14203;0.308;14323;2011-09-27;11947;156;14323;0.477;12709;2011-08-31;10333;69;12709;0.051;366;6;0.60329
1074627;1;14203;2011-09-26;11827;55;14203;0.308;14323;2011-09-27;11947;156;14323;0.477;14815;2011-09-29;12242;69;14815;0.048;366;7;0.60606
1074628;1;12178;2011-08-29;10002;55;12178;0.339;14340;2011-09-27;11964;156;14340;0.707;12718;2011-08-31;10342;69;12718;0.047;366;6;0.44242
1074628;1;12178;2011-08-29;10002;55;12178;0.339;14340;2011-09-27;11964;156;14340;0.707;14839;2011-09-29;12266;69;14839;0.071;366;6;0.42138
1074628;1;14241;2011-09-26;11865;55;14241;0.515;14340;2011-09-27;11964;156;14340;0.707;12718;2011-08-31;10342;69;12718;0.047;366;6;0.70909
1074628;1;14241;2011-09-26;11865;55;14241;0.515;14340;2011-09-27;11964;156;14340;0.707;14839;2011-09-29;12266;69;14839;0.071;366;7;0.69811
